,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
35,53.07948431968689,0.47937201644185473,0.06622309684753418,0.0037103015599007326,0.6,1e-05,1e-05,900,1,7,0.05,0.1,0.8,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 1e-05, 'n_estimators': 900, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.9479252510353384,0.749935134379403,0.9047473214608385,0.9687265392814001,0.9763519121854338,0.9095372316684828,0.08359065545628777,3
36,145.46448063850403,0.9951123644733888,0.1432201385498047,0.01951968496607871,0.7,1,1,7100,3,3,0.1,0.2,0.6,"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 7100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.6}",0.8757854212185515,0.7535380908619032,0.9123362337435601,0.9574678594173154,0.9695641408581167,0.8937383492198895,0.07763414522462495,25
37,162.60784578323364,14.549398126947354,0.1501988410949707,0.004164794571727833,0.9,0.1,100,9200,2,9,0.01,0.2,0.7,"{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 100, 'n_estimators': 9200, 'min_child_weight': 2, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.896515955152162,0.5808422206085117,0.8868039541214637,0.881572475618613,0.9262809360231065,0.8344031083047713,0.12772115141521045,37
38,182.23716387748718,2.673457512663959,0.2457432746887207,0.039545696816004824,0.8,1e-05,0.01,2400,4,9,0.005,0.4,0.9,"{'subsample': 0.8, 'reg_lambda': 1e-05, 'reg_alpha': 0.01, 'n_estimators': 2400, 'min_child_weight': 4, 'max_depth': 9, 'learning_rate': 0.005, 'gamma': 0.4, 'colsample_bytree': 0.9}",0.8935911254396922,0.748876536627563,0.9214642943833902,0.9662991996864495,0.9721394026537826,0.9004741117581755,0.08116482510632174,16
39,216.90686964988708,1.8688223552915306,0.6055813312530518,0.03491206943927901,0.8,1,1,5100,5,5,0.001,0.4,0.9,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 5100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.001, 'gamma': 0.4, 'colsample_bytree': 0.9}",0.929613946541154,0.7408666204136043,0.9508907120703872,0.9510824032874001,0.962680633723963,0.9070268632073017,0.08376356324840153,6
40,71.32031536102295,1.0226826331232102,0.10970721244812012,0.003989338931740977,0.7,100,100,3200,5,5,0.01,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 100, 'reg_alpha': 100, 'n_estimators': 3200, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.8811377178677333,0.5562214441807295,0.868442067863725,0.8688193576852636,0.9093782145704086,0.816799760433572,0.1311366983367138,46
41,138.94371495246887,1.254580710800693,0.11908192634582519,0.009743326895488895,0.6,1e-05,0.01,5600,1,3,0.1,0.2,0.7,"{'subsample': 0.6, 'reg_lambda': 1e-05, 'reg_alpha': 0.01, 'n_estimators': 5600, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.9091806980156522,0.7580901518672185,0.9532767178927444,0.9533944989256535,0.9687513137023126,0.9085386760807163,0.07781294183849523,4
42,272.92679796218874,2.0287746639725293,0.7284538745880127,0.13052806538994732,0.9,1,0.1,9100,4,5,0.01,0.1,0.6,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 9100, 'min_child_weight': 4, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8938689028276858,0.7535769760431091,0.9323189155105911,0.9697740025964894,0.9773649714996903,0.9053807536955131,0.08152397475445027,7
43,121.02602362632751,17.20900895774665,0.1013298511505127,0.006388838674940389,0.8,100,100,8500,2,4,0.05,0.4,0.7,"{'subsample': 0.8, 'reg_lambda': 100, 'reg_alpha': 100, 'n_estimators': 8500, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.883855392458678,0.5637131229255284,0.8708799677133432,0.8641283516997353,0.9123587026941968,0.8189871074982964,0.12870241431468057,45
44,373.23022322654725,3.117451965897691,2.0944004535675047,0.022890804272067623,0.8,100,0.01,5600,4,8,0.001,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 100, 'reg_alpha': 0.01, 'n_estimators': 5600, 'min_child_weight': 4, 'max_depth': 8, 'learning_rate': 0.001, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.9335086523245905,0.6478713968267957,0.9282141478582997,0.9106446357198784,0.9584386943212269,0.8757355054101583,0.11495413105506717,35
45,343.1485456943512,5.039044823628978,0.24414772987365724,0.014222504620287872,0.7,0.01,1e-05,5200,1,9,0.005,0.4,0.7,"{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 1e-05, 'n_estimators': 5200, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.005, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.9598082252204384,0.742589138557469,0.9084370665338468,0.9611600637457535,0.9757744230249402,0.9095537834164896,0.08654747817249929,2
46,539.6579511642456,2.8527319439985916,2.070464563369751,0.37844657190592296,0.9,0.01,1,9400,2,9,0.001,0.4,0.7,"{'subsample': 0.9, 'reg_lambda': 0.01, 'reg_alpha': 1, 'n_estimators': 9400, 'min_child_weight': 2, 'max_depth': 9, 'learning_rate': 0.001, 'gamma': 0.4, 'colsample_bytree': 0.7}",0.8730723258536801,0.7365720350805447,0.9028096406522756,0.9687208920623391,0.9698055224644565,0.8901960832226593,0.08550611847667312,29
47,264.764235496521,15.77012702156416,0.11069936752319336,0.025552450913602143,0.7,0.01,1,5500,2,8,0.1,0.1,0.6,"{'subsample': 0.7, 'reg_lambda': 0.01, 'reg_alpha': 1, 'n_estimators': 5500, 'min_child_weight': 2, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.8662017415855946,0.7453768779623242,0.9290640331602693,0.9659995306813665,0.9767987341866262,0.8966881835152362,0.08496410200167018,22
48,19.656445455551147,0.9355233912207666,0.03390941619873047,0.0017842731807367622,0.9,1,100,1300,1,6,0.05,0.2,0.7,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 100, 'n_estimators': 1300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.895628994693274,0.5806041370097805,0.8847597398978752,0.8786454655317117,0.9256494956974912,0.8330575665660265,0.12725765541783485,38
49,146.8503601551056,0.9060790800944442,0.7738799571990966,0.13132740949374366,0.6,0.1,0.01,3500,2,7,0.001,0.1,0.6,"{'subsample': 0.6, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'n_estimators': 3500, 'min_child_weight': 2, 'max_depth': 7, 'learning_rate': 0.001, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.9241080695033994,0.7319857244914127,0.9248551241441405,0.9619205467379809,0.9691338925529467,0.902400671485976,0.08719243783266047,10
